 ****************** Start US v. 1.94 at 2014-11-25 22:45:33 ******************
 
 APS: DLSR H7BA 60 pm, Nb=48, coupling 100%, LS-337, M. Borland, 10/01/2013
 energy   6.000 GeV   current 200.0 mA   sige   0.0010000
 sigx    0.0074  mm   sigy   0.0109 mm   sigx1  0.0057 mr   sigy1  0.0038 mr
 period   2.700  cm   N          86      Kx      0.000      Ky      2.282
 emin    1000.0  eV   emax  50000.0 eV   ne      10000
 d       30.000   m   xpc     0.000 mm   ypc     0.000 mm
 xps      0.000  mm   yps     0.000 mm   nxp         0      nyp         0
 mode         2       method      4      iharm       0   
 nphi        20       nalpha     40      calpha2   2.0
 nomega      64       comega    8.0      nsigma      4
 
 e1      3513.5  eV   l1      3.529  A
 ptot    8666.6   W   pd      239.5  W/mm^2
 
 
 Irradiance for   0.000 mm,  0.000 mm  @  30.000 m (ph/s/mm^2/0.1%bw):
 Integrated flux  density  7.430E+16 ph/s/mm^2
 Integrated power density      168.2 W/mm^2
 Contributing harmonics    1 to   14
 
 Energy(eV)   Irradiance          p1      p2      p3      p4
  45041.200   1.329823E+12     0.998   0.000   0.000   0.002
  45046.100   1.409968E+12     0.998   0.000   0.000   0.002
  45051.000   1.502552E+12     0.998   0.000   0.000   0.002
  45055.900   1.596603E+12     0.998   0.000   0.000   0.002
  45060.800   1.690643E+12     0.998   0.000   0.000   0.002
  45065.700   1.797766E+12     0.998   0.000   0.000   0.002
  45070.600   1.907574E+12     0.998   0.000   0.000   0.002
  45075.500   2.017369E+12     0.998   0.000   0.000   0.002
  45080.400   2.140698E+12     0.998   0.000   0.000   0.002
  45085.300   2.268208E+12     0.998   0.000   0.000   0.002
  45090.200   2.395704E+12     0.998   0.000   0.000   0.002
  45095.100   2.536921E+12     0.998   0.000   0.000   0.002
  45100.000   2.684096E+12     0.998   0.000   0.000   0.002
  45104.900   2.831255E+12     0.998   0.000   0.000   0.002
  45109.800   2.992188E+12     0.998   0.000   0.000   0.002
  45114.700   3.161230E+12     0.998   0.000   0.000   0.002
  45119.600   3.330255E+12     0.998   0.000   0.000   0.002
  45124.500   3.512713E+12     0.998   0.000   0.000   0.002
  45129.400   3.705703E+12     0.998   0.000   0.000   0.002
  45134.300   3.898672E+12     0.998   0.000   0.000   0.002
  45139.200   4.104385E+12     0.998   0.000   0.000   0.002
  45144.100   4.323326E+12     0.998   0.000   0.000   0.002
  45149.000   4.542244E+12     0.998   0.000   0.000   0.002
  45153.900   4.772929E+12     0.998   0.000   0.000   0.002
  45158.800   5.019885E+12     0.997   0.000   0.000   0.003
  45163.700   5.266813E+12     0.997   0.000   0.000   0.003
  45168.600   5.524029E+12     0.997   0.000   0.000   0.003
  45173.500   5.800539E+12     0.997   0.000   0.000   0.003
  45178.400   6.077019E+12     0.997   0.000   0.000   0.003
  45183.300   6.362008E+12     0.997   0.000   0.000   0.003
  45188.200   6.669458E+12     0.997   0.000   0.000   0.003
  45193.100   6.976876E+12     0.997   0.000   0.000   0.003
  45198.000   7.290711E+12     0.997   0.000   0.000   0.003
  45202.900   7.630113E+12     0.997   0.000   0.000   0.003
  45207.800   7.969478E+12     0.997   0.000   0.000   0.003
  45212.700   8.312877E+12     0.997   0.000   0.000   0.003
  45217.600   8.684380E+12     0.996   0.000   0.000   0.004
  45222.500   9.055843E+12     0.996   0.000   0.000   0.004
  45227.400   9.428897E+12     0.996   0.000   0.000   0.004
  45232.300   9.832624E+12     0.996   0.000   0.000   0.004
  45237.200   1.023631E+13     0.996   0.000   0.000   0.004
  45242.100   1.063995E+13     0.996   0.000   0.000   0.004
  45247.000   1.107450E+13     0.996   0.000   0.000   0.004
  45251.900   1.150984E+13     0.996   0.000   0.000   0.004
  45256.800   1.194514E+13     0.995   0.000   0.000   0.005
  45261.700   1.240815E+13     0.995   0.000   0.000   0.005
  45266.600   1.287435E+13     0.995   0.000   0.000   0.005
  45271.500   1.334050E+13     0.995   0.000   0.000   0.005
  45276.400   1.383241E+13     0.995   0.000   0.000   0.005
  45281.300   1.433006E+13     0.995   0.000   0.000   0.005
  45286.200   1.482766E+13     0.995   0.000   0.000   0.005
  45291.100   1.534935E+13     0.994   0.000   0.000   0.006
  45296.000   1.587963E+13     0.994   0.000   0.000   0.006
  45300.900   1.640985E+13     0.994   0.000   0.000   0.006
  45305.800   1.696506E+13     0.994   0.000   0.000   0.006
  45310.700   1.753337E+13     0.994   0.000   0.000   0.006
  45315.600   1.810163E+13     0.994   0.000   0.000   0.006
  45320.500   1.869878E+13     0.993   0.000   0.000   0.007
  45325.400   1.931741E+13     0.993   0.000   0.000   0.007
  45330.300   1.993597E+13     0.993   0.000   0.000   0.007
  45335.200   2.058858E+13     0.993   0.000   0.000   0.007
  45340.100   2.127656E+13     0.993   0.000   0.000   0.007
  45345.000   2.196447E+13     0.993   0.000   0.000   0.007
  45349.900   2.269678E+13     0.992   0.000   0.000   0.008
  45354.800   2.349406E+13     0.992   0.000   0.000   0.008
  45359.700   2.429125E+13     0.992   0.000   0.000   0.008
  45364.600   2.514152E+13     0.992   0.000   0.000   0.008
  45369.500   2.610414E+13     0.992   0.000   0.000   0.008
  45374.400   2.706666E+13     0.992   0.000   0.000   0.008
  45379.300   2.807569E+13     0.992   0.000   0.000   0.008
  45384.200   2.923651E+13     0.992   0.000   0.000   0.008
  45389.100   3.039720E+13     0.992   0.000   0.000   0.008
  45394.000   3.158990E+13     0.992   0.000   0.000   0.008
  45398.900   3.296806E+13     0.992   0.000   0.000   0.008
  45403.800   3.434606E+13     0.992   0.000   0.000   0.008
  45408.700   3.574059E+13     0.992   0.000   0.000   0.008
  45413.600   3.739934E+13     0.992   0.000   0.000   0.008
  45418.500   3.905791E+13     0.992   0.000   0.000   0.008
  45423.400   4.071631E+13     0.992   0.000   0.000   0.008
  45428.300   4.274654E+13     0.992   0.000   0.000   0.008
  45433.200   4.478803E+13     0.992   0.000   0.000   0.008
  45438.100   4.682930E+13     0.992   0.000   0.000   0.008
  45443.000   4.928848E+13     0.992   0.000   0.000   0.008
  45447.900   5.180454E+13     0.992   0.000   0.000   0.008
  45452.800   5.432033E+13     0.993   0.000   0.000   0.007
  45457.700   5.726793E+13     0.993   0.000   0.000   0.007
  45462.600   6.033116E+13     0.993   0.000   0.000   0.007
  45467.500   6.339406E+13     0.993   0.000   0.000   0.007
  45472.400   6.687697E+13     0.993   0.000   0.000   0.007
  45477.300   7.054305E+13     0.993   0.000   0.000   0.007
  45482.200   7.420874E+13     0.994   0.000   0.000   0.006
  45487.100   7.824912E+13     0.994   0.000   0.000   0.006
  45492.000   8.253636E+13     0.994   0.000   0.000   0.006
  45496.900   8.682313E+13     0.994   0.000   0.000   0.006
  45501.800   9.140842E+13     0.995   0.000   0.000   0.005
  45506.700   9.628250E+13     0.995   0.000   0.000   0.005
  45511.600   1.011561E+14     0.995   0.000   0.000   0.005
  45516.500   1.062317E+14     0.995   0.000   0.000   0.005
  45521.400   1.115952E+14     0.995   0.000   0.000   0.005
  45526.300   1.169580E+14     0.995   0.000   0.000   0.005
  45531.200   1.224217E+14     0.996   0.000   0.000   0.004
  45536.100   1.281042E+14     0.996   0.000   0.000   0.004
  45541.000   1.337860E+14     0.996   0.000   0.000   0.004
  45545.900   1.394847E+14     0.996   0.000   0.000   0.004
  45550.800   1.452451E+14     0.996   0.000   0.000   0.004
  45555.700   1.510050E+14     0.996   0.000   0.000   0.004
  45560.600   1.567378E+14     0.997   0.000   0.000   0.003
  45565.500   1.622763E+14     0.997   0.000   0.000   0.003
  45570.400   1.678143E+14     0.997   0.000   0.000   0.003
  45575.300   1.733401E+14     0.997   0.000   0.000   0.003
  45580.200   1.783191E+14     0.997   0.000   0.000   0.003
  45585.100   1.832976E+14     0.997   0.000   0.000   0.003
  45590.000   1.882755E+14     0.997   0.000   0.000   0.003
  45594.900   1.924242E+14     0.997   0.000   0.000   0.003
  45599.800   1.965004E+14     0.998   0.000   0.000   0.002
  45604.700   2.005761E+14     0.998   0.000   0.000   0.002
  45609.600   2.036593E+14     0.998   0.000   0.000   0.002
  45614.500   2.065218E+14     0.998   0.000   0.000   0.002
  45619.400   2.093841E+14     0.998   0.000   0.000   0.002
  45624.300   2.112042E+14     0.998   0.000   0.000   0.002
  45629.200   2.126101E+14     0.998   0.000   0.000   0.002
  45634.100   2.140158E+14     0.998   0.000   0.000   0.002
  45639.000   2.144430E+14     0.998   0.000   0.000   0.002
  45643.900   2.142496E+14     0.998   0.000   0.000   0.002
  45648.800   2.140561E+14     0.998   0.000   0.000   0.002
  45653.700   2.130399E+14     0.998   0.000   0.000   0.002
  45658.600   2.112241E+14     0.998   0.000   0.000   0.002
  45663.500   2.094085E+14     0.999   0.000   0.000   0.001
  45668.400   2.069826E+14     0.999   0.000   0.000   0.001
  45673.300   2.036462E+14     0.999   0.000   0.000   0.001
  45678.200   2.003102E+14     0.999   0.000   0.000   0.001
  45683.100   1.965899E+14     0.999   0.000   0.000   0.001
  45688.000   1.919485E+14     0.999   0.000   0.000   0.001
  45692.900   1.873076E+14     0.999   0.000   0.000   0.001
  45697.800   1.824800E+14     0.999   0.000   0.000   0.001
  45702.700   1.768369E+14     0.999   0.000   0.000   0.001
  45707.600   1.711945E+14     0.999   0.000   0.000   0.001
  45712.500   1.655023E+14     0.999   0.000   0.000   0.001
  45717.400   1.592134E+14     0.999   0.000   0.000   0.001
  45722.300   1.529251E+14     0.999   0.000   0.000   0.001
  45727.200   1.466375E+14     0.999   0.000   0.000   0.001
  45732.100   1.400803E+14     0.999   0.000   0.000   0.001
  45737.000   1.335149E+14     0.999   0.000   0.000   0.001
  45741.900   1.269502E+14     0.999   0.000   0.000   0.001
  45746.800   1.204415E+14     0.999   0.000   0.000   0.001
  45751.700   1.139427E+14     0.999   0.000   0.000   0.001
  45756.600   1.074447E+14     0.999   0.000   0.000   0.001
  45761.500   1.012109E+14     0.999   0.000   0.000   0.001
  45766.400   9.506805E+13     0.999   0.000   0.000   0.001
  45771.300   8.892588E+13     0.999   0.000   0.000   0.001
  45776.200   8.314438E+13     0.999   0.000   0.000   0.001
  45781.100   7.757333E+13     0.999   0.000   0.000   0.001
  45786.000   7.200288E+13     0.999   0.000   0.000   0.001
  45790.900   6.679780E+13     0.999   0.000   0.000   0.001
  45795.800   6.193314E+13     0.999   0.000   0.000   0.001
  45800.700   5.706899E+13     0.999   0.000   0.000   0.001
  45805.600   5.251238E+13     0.999   0.000   0.000   0.001
  45810.500   4.841191E+13     0.999   0.000   0.000   0.001
  45815.400   4.431188E+13     0.999   0.000   0.000   0.001
  45820.300   4.042862E+13     0.999   0.000   0.000   0.001
  45825.200   3.708484E+13     0.999   0.000   0.000   0.001
  45830.100   3.374141E+13     0.999   0.000   0.000   0.001
  45835.000   3.051654E+13     0.999   0.000   0.000   0.001
  45839.900   2.787245E+13     0.999   0.000   0.000   0.001
  45844.800   2.522865E+13     0.999   0.000   0.000   0.001
  45849.700   2.261629E+13     0.999   0.000   0.000   0.001
  45854.600   2.058491E+13     0.999   0.000   0.000   0.001
  45859.500   1.855375E+13     0.999   0.000   0.000   0.001
  45864.400   1.652281E+13     0.999   0.000   0.000   0.001
  45869.300   1.496668E+13     0.999   0.000   0.000   0.001
  45874.200   1.344554E+13     0.999   0.000   0.000   0.001
  45879.100   1.192457E+13     0.999   0.000   0.000   0.001
  45884.000   1.073246E+13     0.999   0.000   0.000   0.001
  45888.900   9.616909E+12     0.999   0.000   0.000   0.001
  45893.800   8.501482E+12     0.999   0.000   0.000   0.001
  45898.700   7.600611E+12     0.999   0.000   0.000   0.001
  45903.600   6.796192E+12     0.999   0.000   0.000   0.001
  45908.500   5.991859E+12     0.999   0.000   0.000   0.001
  45913.400   5.314885E+12     0.999   0.000   0.000   0.001
  45918.300   4.734954E+12     0.999   0.000   0.000   0.001
  45923.200   4.155086E+12     0.999   0.000   0.000   0.001
  45928.100   3.645798E+12     0.999   0.000   0.000   0.001
  45933.000   3.224829E+12     0.999   0.000   0.000   0.001
  45937.900   2.803905E+12     0.999   0.000   0.000   0.001
  45942.800   2.426764E+12     0.999   0.000   0.000   0.001
  45947.700   2.142760E+12     0.999   0.000   0.000   0.001
  45952.600   1.858787E+12     0.999   0.000   0.000   0.001
  45957.500   1.598989E+12     0.999   0.000   0.000   0.001
  45962.400   1.439465E+12     0.999   0.000   0.000   0.001
  45967.300   1.279958E+12     0.999   0.000   0.000   0.001
  45972.200   1.125619E+12     0.999   0.000   0.000   0.001
  45977.100   1.042429E+12     0.999   0.000   0.000   0.001
  45982.000   9.592474E+11     0.999   0.000   0.000   0.001
  45986.900   8.760748E+11     0.999   0.000   0.000   0.001
  45991.800   8.160517E+11     0.999   0.000   0.000   0.001
  45996.700   7.575142E+11     0.999   0.000   0.000   0.001
  46001.600   6.989830E+11     0.999   0.000   0.000   0.001
  46006.500   6.484128E+11     0.999   0.000   0.000   0.001
  46011.400   5.996987E+11     0.999   0.000   0.000   0.001
  46016.300   5.509897E+11     0.999   0.000   0.000   0.001
  46021.200   5.094592E+11     0.999   0.000   0.000   0.001
  46026.100   4.712843E+11     0.999   0.000   0.000   0.001
  46031.000   4.331135E+11     0.999   0.000   0.000   0.001
  46035.900   3.988117E+11     0.999   0.000   0.000   0.001
  46040.800   3.676650E+11     0.999   0.000   0.000   0.001
  46045.700   3.365217E+11     0.999   0.000   0.000   0.001
  46050.600   3.078401E+11     0.999   0.000   0.000   0.001
  46055.500   2.825697E+11     0.999   0.000   0.000   0.001
  46060.400   2.573020E+11     0.999   0.000   0.000   0.001
  46065.300   2.336328E+11     0.999   0.000   0.000   0.001
  46070.200   2.139460E+11     0.999   0.000   0.000   0.001
  46075.100   1.942613E+11     0.999   0.000   0.000   0.001
  46080.000   1.751963E+11     0.999   0.000   0.000   0.001
  46084.900   1.595691E+11     0.999   0.000   0.000   0.001
  46089.800   1.439435E+11     1.000   0.000   0.000   0.000
  46094.700   1.283846E+11     1.000   0.000   0.000   0.000
  46099.600   1.164868E+11     1.000   0.000   0.000   0.000
  46104.500   1.045904E+11     1.000   0.000   0.000   0.000
  46109.400   9.269523E+10     1.000   0.000   0.000   0.000
  46114.300   8.349519E+10     1.000   0.000   0.000   0.000
  46119.200   7.465838E+10     1.000   0.000   0.000   0.000
  46124.100   6.582251E+10     1.000   0.000   0.000   0.000
  46129.000   5.863570E+10     1.000   0.000   0.000   0.000
  46133.900   5.201536E+10     1.000   0.000   0.000   0.000
  46138.800   4.539572E+10     1.000   0.000   0.000   0.000
  46143.700   3.998813E+10     1.000   0.000   0.000   0.000
  46148.600   3.536731E+10     1.000   0.000   0.000   0.000
  46153.500   3.074698E+10     1.000   0.000   0.000   0.000
  46158.400   2.676635E+10     1.000   0.000   0.000   0.000
  46163.300   2.351475E+10     1.000   0.000   0.000   0.000
  46168.200   2.026350E+10     1.000   0.000   0.000   0.000
  46173.100   1.734063E+10     1.000   0.000   0.000   0.000
  46178.000   1.509270E+10     1.000   0.000   0.000   0.000
  46182.900   1.284501E+10     1.000   0.000   0.000   0.000
  46187.800   1.075347E+10     1.000   0.000   0.000   0.000
  46192.700   9.344635E+09     1.000   0.000   0.000   0.000
  46197.600   7.935946E+09     1.000   0.000   0.000   0.000
  46202.500   6.547237E+09     1.000   0.000   0.000   0.000
  46207.400   5.592351E+09     1.000   0.000   0.000   0.000
  46212.300   4.637566E+09     1.000   0.000   0.000   0.000
  46217.200   3.682882E+09     1.000   0.000   0.000   0.000
  46222.100   3.073458E+09     1.000   0.000   0.000   0.000
  46227.000   2.502260E+09     1.000   0.000   0.000   0.000
  46231.900   1.931122E+09     1.000   0.000   0.000   0.000
  46236.800   1.558980E+09     1.000   0.000   0.000   0.000
  46241.700   1.251043E+09     1.000   0.000   0.000   0.000
  46246.600   9.431390E+08     1.000   0.000   0.000   0.000
  46251.500   6.967700E+08     1.000   0.000   0.000   0.000
  46256.400   4.896271E+08     1.000   0.000   0.000   0.000
  46261.300   2.825061E+08     1.000   0.000   0.000   0.000
  46266.200   1.462499E+08     1.000   0.000   0.000   0.000
  46271.100   9.174418E+07     1.000   0.000   0.000   0.000
  46276.000   3.724426E+07     1.000   0.000   0.000   0.000
  46280.900   1.233126E+04     1.000   0.000   0.000   0.000
  46285.800   7.976148E+03     1.000   0.000   0.000   0.000
  46290.700   3.621501E+03     1.000   0.000   0.000   0.000
  46295.600   0.000000E+00     0.000   0.000   0.000   0.000
  46300.500   0.000000E+00     0.000   0.000   0.000   0.000
  46305.400   0.000000E+00     0.000   0.000   0.000   0.000
  46310.300   0.000000E+00     0.000   0.000   0.000   0.000
  46315.200   0.000000E+00     0.000   0.000   0.000   0.000
  46320.100   0.000000E+00     0.000   0.000   0.000   0.000
  46325.000   0.000000E+00     0.000   0.000   0.000   0.000
  46329.900   0.000000E+00     0.000   0.000   0.000   0.000
  46334.800   0.000000E+00     0.000   0.000   0.000   0.000
  46339.700   0.000000E+00     0.000   0.000   0.000   0.000
  46344.600   0.000000E+00     0.000   0.000   0.000   0.000
  46349.500   0.000000E+00     0.000   0.000   0.000   0.000
  46354.400   0.000000E+00     0.000   0.000   0.000   0.000
  46359.300   0.000000E+00     0.000   0.000   0.000   0.000
  46364.200   0.000000E+00     0.000   0.000   0.000   0.000
  46369.100   0.000000E+00     0.000   0.000   0.000   0.000
  46374.000   0.000000E+00     0.000   0.000   0.000   0.000
  46378.900   0.000000E+00     0.000   0.000   0.000   0.000
  46383.800   0.000000E+00     0.000   0.000   0.000   0.000
  46388.700   0.000000E+00     0.000   0.000   0.000   0.000
  46393.600   0.000000E+00     0.000   0.000   0.000   0.000
  46398.500   0.000000E+00     0.000   0.000   0.000   0.000
  46403.400   0.000000E+00     0.000   0.000   0.000   0.000
  46408.300   0.000000E+00     0.000   0.000   0.000   0.000
  46413.200   0.000000E+00     0.000   0.000   0.000   0.000
  46418.100   0.000000E+00     0.000   0.000   0.000   0.000
  46423.000   0.000000E+00     0.000   0.000   0.000   0.000
  46427.900   0.000000E+00     0.000   0.000   0.000   0.000
  46432.800   0.000000E+00     0.000   0.000   0.000   0.000
  46437.700   0.000000E+00     0.000   0.000   0.000   0.000
  46442.600   0.000000E+00     0.000   0.000   0.000   0.000
  46447.500   0.000000E+00     0.000   0.000   0.000   0.000
  46452.400   0.000000E+00     0.000   0.000   0.000   0.000
  46457.300   0.000000E+00     0.000   0.000   0.000   0.000
  46462.200   0.000000E+00     0.000   0.000   0.000   0.000
  46467.100   0.000000E+00     0.000   0.000   0.000   0.000
  46472.000   0.000000E+00     0.000   0.000   0.000   0.000
  46476.900   0.000000E+00     0.000   0.000   0.000   0.000
  46481.800   0.000000E+00     0.000   0.000   0.000   0.000
  46486.700   0.000000E+00     0.000   0.000   0.000   0.000
  46491.600   0.000000E+00     0.000   0.000   0.000   0.000
  46496.500   0.000000E+00     0.000   0.000   0.000   0.000
  46501.400   0.000000E+00     0.000   0.000   0.000   0.000
  46506.300   0.000000E+00     0.000   0.000   0.000   0.000
  46511.200   0.000000E+00     0.000   0.000   0.000   0.000
  46516.100   0.000000E+00     0.000   0.000   0.000   0.000
  46521.000   0.000000E+00     0.000   0.000   0.000   0.000
  46525.900   0.000000E+00     0.000   0.000   0.000   0.000
  46530.800   0.000000E+00     0.000   0.000   0.000   0.000
  46535.700   0.000000E+00     0.000   0.000   0.000   0.000
  46540.600   0.000000E+00     0.000   0.000   0.000   0.000
  46545.500   0.000000E+00     0.000   0.000   0.000   0.000
  46550.400   0.000000E+00     0.000   0.000   0.000   0.000
  46555.300   0.000000E+00     0.000   0.000   0.000   0.000
  46560.200   0.000000E+00     0.000   0.000   0.000   0.000
  46565.100   0.000000E+00     0.000   0.000   0.000   0.000
  46570.000   0.000000E+00     0.000   0.000   0.000   0.000
  46574.900   0.000000E+00     0.000   0.000   0.000   0.000
  46579.800   0.000000E+00     0.000   0.000   0.000   0.000
  46584.700   0.000000E+00     0.000   0.000   0.000   0.000
  46589.600   0.000000E+00     0.000   0.000   0.000   0.000
  46594.500   0.000000E+00     0.000   0.000   0.000   0.000
  46599.400   0.000000E+00     0.000   0.000   0.000   0.000
  46604.300   0.000000E+00     0.000   0.000   0.000   0.000
  46609.200   0.000000E+00     0.000   0.000   0.000   0.000
  46614.100   0.000000E+00     0.000   0.000   0.000   0.000
  46619.000   0.000000E+00     0.000   0.000   0.000   0.000
  46623.900   0.000000E+00     0.000   0.000   0.000   0.000
  46628.800   0.000000E+00     0.000   0.000   0.000   0.000
  46633.700   0.000000E+00     0.000   0.000   0.000   0.000
  46638.600   0.000000E+00     0.000   0.000   0.000   0.000
  46643.500   0.000000E+00     0.000   0.000   0.000   0.000
  46648.400   0.000000E+00     0.000   0.000   0.000   0.000
  46653.300   0.000000E+00     0.000   0.000   0.000   0.000
  46658.200   0.000000E+00     0.000   0.000   0.000   0.000
  46663.100   0.000000E+00     0.000   0.000   0.000   0.000
  46668.000   0.000000E+00     0.000   0.000   0.000   0.000
  46672.900   0.000000E+00     0.000   0.000   0.000   0.000
  46677.800   0.000000E+00     0.000   0.000   0.000   0.000
  46682.700   0.000000E+00     0.000   0.000   0.000   0.000
  46687.600   0.000000E+00     0.000   0.000   0.000   0.000
  46692.500   0.000000E+00     0.000   0.000   0.000   0.000
  46697.400   0.000000E+00     0.000   0.000   0.000   0.000
  46702.300   0.000000E+00     0.000   0.000   0.000   0.000
  46707.200   0.000000E+00     0.000   0.000   0.000   0.000
  46712.100   0.000000E+00     0.000   0.000   0.000   0.000
  46717.000   0.000000E+00     0.000   0.000   0.000   0.000
  46721.900   0.000000E+00     0.000   0.000   0.000   0.000
  46726.800   0.000000E+00     0.000   0.000   0.000   0.000
  46731.700   0.000000E+00     0.000   0.000   0.000   0.000
  46736.600   0.000000E+00     0.000   0.000   0.000   0.000
  46741.500   0.000000E+00     0.000   0.000   0.000   0.000
  46746.400   0.000000E+00     0.000   0.000   0.000   0.000
  46751.300   0.000000E+00     0.000   0.000   0.000   0.000
  46756.200   0.000000E+00     0.000   0.000   0.000   0.000
  46761.100   0.000000E+00     0.000   0.000   0.000   0.000
  46766.000   0.000000E+00     0.000   0.000   0.000   0.000
  46770.900   0.000000E+00     0.000   0.000   0.000   0.000
  46775.800   0.000000E+00     0.000   0.000   0.000   0.000
  46780.700   0.000000E+00     0.000   0.000   0.000   0.000
  46785.600   0.000000E+00     0.000   0.000   0.000   0.000
  46790.500   0.000000E+00     0.000   0.000   0.000   0.000
  46795.400   0.000000E+00     0.000   0.000   0.000   0.000
  46800.300   0.000000E+00     0.000   0.000   0.000   0.000
  46805.200   0.000000E+00     0.000   0.000   0.000   0.000
  46810.100   0.000000E+00     0.000   0.000   0.000   0.000
  46815.000   0.000000E+00     0.000   0.000   0.000   0.000
  46819.900   0.000000E+00     0.000   0.000   0.000   0.000
  46824.800   0.000000E+00     0.000   0.000   0.000   0.000
  46829.700   0.000000E+00     0.000   0.000   0.000   0.000
  46834.600   0.000000E+00     0.000   0.000   0.000   0.000
  46839.500   0.000000E+00     0.000   0.000   0.000   0.000
  46844.400   0.000000E+00     0.000   0.000   0.000   0.000
  46849.300   0.000000E+00     0.000   0.000   0.000   0.000
  46854.200   0.000000E+00     0.000   0.000   0.000   0.000
  46859.100   0.000000E+00     0.000   0.000   0.000   0.000
  46864.000   0.000000E+00     0.000   0.000   0.000   0.000
  46868.900   0.000000E+00     0.000   0.000   0.000   0.000
  46873.800   0.000000E+00     0.000   0.000   0.000   0.000
  46878.700   0.000000E+00     0.000   0.000   0.000   0.000
  46883.600   0.000000E+00     0.000   0.000   0.000   0.000
  46888.500   0.000000E+00     0.000   0.000   0.000   0.000
  46893.400   0.000000E+00     0.000   0.000   0.000   0.000
  46898.300   0.000000E+00     0.000   0.000   0.000   0.000
  46903.200   0.000000E+00     0.000   0.000   0.000   0.000
  46908.100   0.000000E+00     0.000   0.000   0.000   0.000
  46913.000   0.000000E+00     0.000   0.000   0.000   0.000
  46917.900   0.000000E+00     0.000   0.000   0.000   0.000
  46922.800   0.000000E+00     0.000   0.000   0.000   0.000
  46927.700   0.000000E+00     0.000   0.000   0.000   0.000
  46932.600   0.000000E+00     0.000   0.000   0.000   0.000
  46937.500   0.000000E+00     0.000   0.000   0.000   0.000
  46942.400   0.000000E+00     0.000   0.000   0.000   0.000
  46947.300   0.000000E+00     0.000   0.000   0.000   0.000
  46952.200   0.000000E+00     0.000   0.000   0.000   0.000
  46957.100   0.000000E+00     0.000   0.000   0.000   0.000
  46962.000   0.000000E+00     0.000   0.000   0.000   0.000
  46966.900   0.000000E+00     0.000   0.000   0.000   0.000
  46971.800   0.000000E+00     0.000   0.000   0.000   0.000
  46976.700   0.000000E+00     0.000   0.000   0.000   0.000
  46981.600   0.000000E+00     0.000   0.000   0.000   0.000
  46986.500   0.000000E+00     0.000   0.000   0.000   0.000
  46991.400   0.000000E+00     0.000   0.000   0.000   0.000
  46996.300   0.000000E+00     0.000   0.000   0.000   0.000
  47001.200   0.000000E+00     0.000   0.000   0.000   0.000
  47006.100   0.000000E+00     0.000   0.000   0.000   0.000
  47011.000   0.000000E+00     0.000   0.000   0.000   0.000
  47015.900   0.000000E+00     0.000   0.000   0.000   0.000
  47020.800   0.000000E+00     0.000   0.000   0.000   0.000
  47025.700   0.000000E+00     0.000   0.000   0.000   0.000
  47030.600   0.000000E+00     0.000   0.000   0.000   0.000
  47035.500   0.000000E+00     0.000   0.000   0.000   0.000
  47040.400   0.000000E+00     0.000   0.000   0.000   0.000
  47045.300   0.000000E+00     0.000   0.000   0.000   0.000
  47050.200   0.000000E+00     0.000   0.000   0.000   0.000
  47055.100   0.000000E+00     0.000   0.000   0.000   0.000
  47060.000   0.000000E+00     0.000   0.000   0.000   0.000
  47064.900   0.000000E+00     0.000   0.000   0.000   0.000
  47069.800   0.000000E+00     0.000   0.000   0.000   0.000
  47074.700   0.000000E+00     0.000   0.000   0.000   0.000
  47079.600   0.000000E+00     0.000   0.000   0.000   0.000
  47084.500   0.000000E+00     0.000   0.000   0.000   0.000
  47089.400   0.000000E+00     0.000   0.000   0.000   0.000
  47094.300   0.000000E+00     0.000   0.000   0.000   0.000
  47099.200   0.000000E+00     0.000   0.000   0.000   0.000
  47104.100   0.000000E+00     0.000   0.000   0.000   0.000
  47109.000   0.000000E+00     0.000   0.000   0.000   0.000
  47113.900   0.000000E+00     0.000   0.000   0.000   0.000
  47118.800   0.000000E+00     0.000   0.000   0.000   0.000
  47123.700   0.000000E+00     0.000   0.000   0.000   0.000
  47128.600   0.000000E+00     0.000   0.000   0.000   0.000
  47133.500   0.000000E+00     0.000   0.000   0.000   0.000
  47138.400   0.000000E+00     0.000   0.000   0.000   0.000
  47143.300   0.000000E+00     0.000   0.000   0.000   0.000
  47148.200   0.000000E+00     0.000   0.000   0.000   0.000
  47153.100   0.000000E+00     0.000   0.000   0.000   0.000
  47158.000   0.000000E+00     0.000   0.000   0.000   0.000
  47162.900   0.000000E+00     0.000   0.000   0.000   0.000
  47167.800   0.000000E+00     0.000   0.000   0.000   0.000
  47172.700   0.000000E+00     0.000   0.000   0.000   0.000
  47177.600   0.000000E+00     0.000   0.000   0.000   0.000
  47182.500   0.000000E+00     0.000   0.000   0.000   0.000
  47187.400   0.000000E+00     0.000   0.000   0.000   0.000
  47192.300   0.000000E+00     0.000   0.000   0.000   0.000
  47197.200   0.000000E+00     0.000   0.000   0.000   0.000
  47202.100   0.000000E+00     0.000   0.000   0.000   0.000
  47207.000   0.000000E+00     0.000   0.000   0.000   0.000
  47211.900   0.000000E+00     0.000   0.000   0.000   0.000
  47216.800   0.000000E+00     0.000   0.000   0.000   0.000
  47221.700   0.000000E+00     0.000   0.000   0.000   0.000
  47226.600   0.000000E+00     0.000   0.000   0.000   0.000
  47231.500   0.000000E+00     0.000   0.000   0.000   0.000
